comment,rating_star
"Material:getah
Comfortability:selesa

Tak rasa mcm pkai selipar
Ringan
Selesa
Tak licin
Barang mantap
Tq seller
Penghantaran pun pantas
Rabu order.. jumaat sampai
Tq pos laju",2
"Material:okay
Comfortability:okay

Barang sudah di terima dengan selamat barang ok tak ada yang rusat penghantaran yang sangat laju dan pantas kualiti yang baik sekali harga yang berpatutan dan murah sudah Terai ok sangat terima kasih boss ku Saya beli itu barang",2
"Comfortability:OK
Material:ok

It is very good looking and nice to wear and non slippery.
So cheap that I will buy more for friends and family.",2
"Comfortability:yes
Material:Good

Well packaging and comfortable materials only thing l bought it too big but it is ok for wash room used means male and female also can fit",2
"Comfortability:nice
Material:soft

Beli dua sbb nak matching dgn fiance 🥰
Ok je lembuttt 
Dapat beli time sale dpt harga muraaahhh!!!!✨✨✨
Cuma saiz besar sikit kat saya overal ok jeee
""Size profile tu main letak je""",2
"Comfortability:comfortable, fits siza
Material:rubber foam

Item safely received in good condition. Delivery time is acceptable. Fits comfortably. Very good discount price. Excellent job by the seller, tq!👍🙂",2
"Comfortability:yes
Material:soft rubber

Sole is a bit thin and very light weight  but good for bathroom usage. Tried in soapy floor and its non slippery, so far. Size can be slightly bigger since there is a raised border rim.",2
"Material:soft pu
Comfortability:ok

Oklah suitable to wear indoor. Nice color. Buy for whole family to wear in new house. Affordable price. Very cheap during sales. Tq seller.",2
"Comfortability:Soft but to thin.
Material:Just like regular slipper...

TQ seller for the proper packaging and Bubble wrapping The item... Will buy again more in future...",2
"Material:fair
Comfortability:4/10

Tapak senipis iman so kalau berjalan keluar boleh rasa batu ii tar atas jalan 🤣 buat selipar dlm umah jela

Overall - 60/100 sbb seller laju buat keje",2
"Material:Tak lembut tak keras
Comfortability:Agk tapak yg tebal tp xtebal sgt

Saiz ok ngam ikut saiz sbnr... Pmbgkusan yg kemas & penghantaran yg cpt.. Xtggu terlalu lme",2
"Comfortability:8.5/10 ⭐️
Material:Getah 🩴

Thank you seller 😊 Barang sudah mendarat petang kemarin dulu 😉 Keadaan barang masih dalam okay & lawa 😍 Delivery pon agak2 laju & pantas juga oleh penghantaran Shopee Xpress 🚚💨 Apa2 pon terbaik bossku 👍",2
"Comfortability:selesa jugak
Material:selesa

selipar ni antislip nya xbertahan lama sbb maybe xsampai sebulan sejak saya beli selipar ni, dah licin mcm selipar biasa. But so far, selipar ni melebihi kadar memuaskan bagi saya. Sy mungkin akan repeat order utk selipar ni lagi🤙🏻service baik🤙🏻",2
"Comfortability:quite comfortable for daily wear
Material:The slipper is a bit soft than the regular slippers in the market, the reason why the price is cheaper",2
"Memang canntik la barangnya Dan cukup item takde kurang pun...terbaik dan penghantaran sangattttt pantas .... terima kasih banyak Dan saya akan order lagi...terima kasih yaa saya beli,☺️",2
"Comfortability:Nipis tapi ok je la nak pakai dalam rumah. Kalau pakai luar rumah tak best.
Material:Getah lembik2, sesuai dengan harga. Decent enough for indoor use.",2
"Material:Getah
Comfortability:Selesa

Selipar ni lembut dan selesa dipakai tapi nipis sangat .Tak sesuai unt pakai diluar sbb klu terpijak batu tajam mesti sakit punya.Klu terpijak paku dan duri pokokpun gerenti tercucuk berdarah .Jd sesuai pakai atas simen saja atau unt jdkan selipar dlm rumah atau selipar bilik air.Cantik juga warna oren ni , menyerlah warnanya.Padanlah dgn harga bwh rm5 tu nak expect  kualiti tinggi mmg tak ler ..",2
"Material:ok.
Comfortability:bagus

Parcel sudah diterima.packeging bagus,colour cun,harga sgt murah..slipper ringan n lembut...utn santai² boleh lah... terima kasih seller.",2
"Comfortability:good
Material:light and soft

Fast delivery no damages 👍🏻👍🏻 ! value for money saved me the hassle of having to go out to purchase. Love that the slippers are wide which  makes sliding In and out a breeze however it is short in length ! My size is 36 but I bought 38 so that my husband can wear too but it can’t even fit his foot length ! Since it is nice to wear Will definitely repeat again with this seller 👍🏼👍🏼👍🏼",2
"Comfortability:Good
Material:Plastic

Worth it with the price.
Easy to wear",2
"Material:Rubber, good quality but not the best
Comfortability:Selasa

Sesuai untuk digunakan ketika di pantai, tidak sesuai untuk di jamban kerana licin (slippery) dan tidak ada grip.",2
"Comfortability:lembut dan selesa
Material:getah

Lembut dan selesa sesuai dipakai dalam rumah or dekat dapur..😍 berbaloi la dengan harga",2
"Material:Terlalu lembut.

Tq. Barang telah diterima dalam keadaan baik. Material terlalu lembut dan nipis. Kena la dgn harga rm1 lebih. Ingatkan sama jenis dngn yg harga rm5-6 hinggit. Boleh pakai tp kene hati2. Bahagian depan jika berjalan laju akan terlipat dan akan menyebabkan terjatuh. Buat dlm tandas je.",2
"Material:Nice
Comfortability:Superb

Item safely received in good condition nicely pack by seller many thanks ya",2
boleh lahh.. kena dengan harga.. nipis ja selipar ni.. ingatkn tebal.. penah beli sebelum ni kt tiktok tebal je.. yg ni nipis.. dgn berat badan yg over wieght ni ingat kejap je pakai ni.. makin nipis la nanti..,2
"Comfortability:good but thin can feel surface when walking
Material:rubber

Cheap ,hope can last longer",2
"Material:Good
Comfortability:Quite small with normal size

Quality excellence.... Value for money......Will try different seller.",2
"Comfortability:tak tebal sgt
Material:getah

Nipis sikit deknon.. tgklah dlm satu jari stgh je tebalny..ingatkan tebal..tgk gmbr cam tebal tapaknya..lain tebal dgn beli sblm ni kat seller lain",2
Barang sampai dalam keadaan baik Dan sempurna cuma kualiti tidak sama buatan jepun...lebih ringan Dan agak keras,2
"Comfortability:❌
Material:hard plastic

25/2 - 02/3 All goods received safely👍customer reply totally different from other shop he bought, this very hard & thin plastic.Thank you seller & tks shopee & shipping company more improved👍👍👍",2
Fast shipping good value for money good packaging excellent service by seller,2
"Comfortability:Selesa
Material:bahan cantik,ringan Dan lembut.Warna cantik

Penghantaran pantas.Berbaloi beli.tq seller.Ngam dgn saiz kaki, 40-41 Sama dengan saiz 7,Boleh repeat order",2
"Comfortability:Sesuai la dgn harga
Material:Sesiapa la dgn harga

Semua barang diterima dalam keadaan baik. Cuma barang yang diterima tak sama dengan iklan. Rasa tertipu pun ada.. Sabar saja la.. 
Terima kasih!",2
"Comfortability:lembut
Material:getah

Penghantaran cepat..
Pembungkusan ok..
Item diterima dlm keadaan baik..dpt seperti yg diorder.",2
"Comfortability:selesa
Material:aku pun tak tahu

Barang dh smpai.semuanya baik.selipar ringan.boleh la kan sesuai dgn harga dia.",2
"Comfortability:Ok
Material:Good

Delivery process very fast.
A big thanks to delivery agent and the seller.",2
"Material:rengan
Comfortability:good

Rengan, harap² tidak sakit pada tapak kaki bila berjalan²",2
ringan. blh pakai utk kegunaan harian. kualiti padan ngan harga.,2
"Comfortability:lembut,sedap pakai
Material:getah molekk

sesiapa yg cri selipar dlm rumah...blh beli yg ni..",2
"Comfortability:good
Material:soft

Sliper ni lembut sedap untuk pakai di rumah 
Tak sesuai untuk lasak2 kerana mudah terkoyak..",2
"Comfortability:comfort
Material:good

Ringan dan selesa. Ngam2 dengan anak. Penghantaran pun cepat.",2
"Material:ok
Comfortability:tapak sangat nipis

Item received in good condition.. fast delivery too.. thank you seller..

Tapak sgt nipis. Boleh pakai utk kegunaan dlm rumah je kot.. kena la dgn harga",2
"Comfortability:lembut&selesa selipar nye
Material:getah selipar lembut&selipar,sesuai utk kaki..

Selipar lembut dan selesa..
warna kuning🩴,warna pink..🩴",2
"Material:ok. selesa di pakai
Comfortability:ok. selesa di pakai

Barang selesa dipakai.sesuai untuk kegunaan dalam rumah.",2
"Comfortability:Sangat Selesa
Material:Material Okay

Penghantaran Pantas , Barang Sampai Dalam Keadaan Baik , Tiada Kerosakan Yg Ada 
TERBAIK 👍🏼",2
"Material:lembut dan ringan
Comfortability:selesa

Bokeh la untuk kegunaan dalaman. Sesuai dengan harga. Kurang sesuai untuk kegunaan luar sebab materialnya lembut sangat.",2
"Material:Rubber
Comfortability:Yes

Item received in good packing and good condition. Rubber material made it comfortable to wear, but is a bit thin for the sole. Suitable to wear at home only.  Price is matching with quality RM2.00+.",2
"Material:Rubber
Comfortability:Comfortable but thin

Just nice to use as indoor slipper 🤭 Trusted seller 👍",2
Selesa bila pakai sebab material getah dia lembut. Cuma hati hati sebab kadang kadang bahagian mulut seliper ni akan buat kita tersadung,2
"Material:ok
Comfortability:ok

Selipar sdh smpai tipis dn ringan tpi ok lh ngam dngn harga",2
"Comfortability:baik
Material:good

Barang sudah selamat dapat, item is good, bungkusan bored baik lagi, thanks. 货品已经安全拿到了，谢谢。",2
"Material:too thin for slippers' soles
Comfortability:still conforting when we wearing it",2
"Material:getah
Comfortability:good

Receive item in good condition. Selipar sgt la ringan tpi shoe dia xcomfy sgt .flat shoe",2
"Comfortability:selipar nipis
Material:getah nipis

barang smpai dalam keadaan baik..cuma selipar sangat nipis..",2
"Comfortability:ok.. sedap pakai..
Material:lembut & selesa

tq seller
barang sudah sampai.
saiz yg bersesuaian.
nanti boleh repeart lgi..👍🏼👍🏼✌️👌",2
"Material:getah
Comfortability:ok je

Alhamdulillah barang da sampai.selipar cun boleh buat lenjan.",2
"Comfortability:OK
Material:Agak keras sikit tp harga murah

Sliper agak nipis, lebih sesuai utk kegunaan di dlm rmh, TAK SESUAI utk kegunaan di luar rmh sbb tapak nipis dan body agak keras tapi sesuai dgn harganya yg murah.",2
Barangan telah berjaya diterima dalam keadaan yang baik dan pembungkusan juga baik serta kualiti barangan bersesuaian dengan harga yang ditawarkan,2
"Penghantaran yg sangat cepat barang dlm keadaan baik harga murah,..",2
"Material:rubber
Comfortability:sangat nipis

Sangat nipis sesuai untuk didapur dan bilik air padan la dng harga",2
"Material:nothing much as per price
Comfortability:ok as per price

Overall the shoe looks ok but it's very thin (thickness estimated may be 0.6+/-). match with the price. Hopefully it long last.
Tq seller",2
"Comfortability:not so
Material:not sure

Item received well packed and in good condition. No damages. The slippers are s bit hard and very thin",2
"Material:soft rubber

Soft sangat, tak sesuai pakai outdoor. Pakai dlm rumah pun banyak kali nak tersempat jatuh. Haha. Oklah padan dengan harga.",2
"Comfortability:SOFAZ SO GOOD
Material:RINGAN

ITEM NI SAYA BERPUAS HATI,SEBAB SESUAI DENGAN SAYA.SAIZ PUN NGAM DAN SELESA UNTUK DIPAKAI KE TAMAN-TAMAN ATAUPUN MALL.",2
"Material:ok
Comfortability:ok

Terima kasih seller barang dah sampai dgn selamatnya.  Delivery pantas gila. Cuma seller je hantar saat akhir",2
Parcel delivery on time good quality will recommend to friends,2
"Comfortability:very comfy
Material:nice & soft

good for indoor use, non slippery.
easily bended so be careful when u walk fast as u can stumble & fall.",2
Seller fast response. Fast delivery from courier. Value for money,2
"Material:ok
Comfortability:xnipis x tebal

barang sampai dengan selamat...buat pakai harian..kasut ni nak kata nipis pon tak tebal pon tak..penghantaran pon cepat..terima kasih seller...",2
"Comfortability:agak keras sikit
Material:getah + plastik

Selipar agak keras kerana dibuat dari campuran  getah dan plastik. Nipis dan sesuailah dengan harga murah.  Tak berapa selesa nak pijak.",2
"Comfortability:ringan
Material:ok

Bungkusan selamat sampai
Dibungkus dengan plastik hitam jer
Tapi semua ok 
Harga mmg murah gila..😆",2
"received product with good condition
and fast delivery service
thank you",2
"Comfortability:nipis
Material:rubber

Quatily same like eco shop. So better buy at ecoshop. Because same product and quality.",2
"Comfortability:ok
Material:getah nipis

Barang sudah selamat sampai dirumah...penghantatan cepat dan pantas..terbaik seller..keep it up..",2
"Comfortability:acceptable
Material:acceptable

Not really true as per picture advertised. Tapak lain, & tak tebal seperti gambar. But then it's ok, acceptable. Thank you seller",2
"Comfortability:ok
Material:plastik

blh la dgn harga ya tu.. bersesuaian dgn harga yg dibayar",2
"Material:hard
Comfortability:normal

Thanks for the fast delivery. But the quality is different with the advertisement. Not suitable for old ppl bc the shoe is slippery and easy to fall down.",2
"Comfortability:selesa n ringan
Material:plastik

Size betul. Sedap pakai seliper ni. Sesuai dengan harga",2
"Comfortability:soft ,comfortable
Material:bit thin..

Shud order smaller size ..usually use 38 but i find it bigger for me.because it compatible for both feet with 39 size.but fit well for my son.overall its okay ..light,thin ,soft and comfortable at the same time",2
"Material:Average
Comfortability:Good

Packaging is acceptable, weigh very light with acceptable materials. Quite comfy and hopefully durable and lasting!",2
Pakai selesa. Harga murah. Tapi tapak agak nipis. Sesuai pakai dalam rumah sahaja,2
"Comfortability:very comfortable to the feet and non slippery.
Material:good type of material looks very lasting too",2
"Comfortability:ok
Material:ok

Wrapped in plastic individually. Very light . Looks ok",2
"Comfortability:l3mbut
Material:oklah

Item telah mendarat dengan selamat oklah guna Untuk luar dalam rumah",2
"Shipping ok. Selipar ni agak nipis sedikit. Ingatkan yg 4cm, tapi rupanya bukan",2
"Material:ringan dan sedap pakai untuk indoor, utk outdoor terlalu ringan

Catatan Duha

Sepatutnya seorang yang bertambah ilmunya maka bertambahlah pula keredaan hatinya, seperti mutiara yang tinggi nilainya apabila berada di tempat yang dalam. 

Ustaz Hj Idris Hj Ahmad  
8 Jamadil Awal 1446
10 November 2024  
Ahad.",2
"Material:smooth
Comfortability:nice

the thickness of the surface bottome is a bit thin but for indoor use is okay.",2
"Comfortability:👍
Material:soft rubber 🪶

quite comfortable 💚
i'm confused what size shud i buy .. end up choosing 38-39 as i usually wear 37-38 for slippers ..

‼️ ps: u'll hear really loud squishing sound when its wet ⛲",2
"Material:Ok
Comfortability:Ok

Bleh try dlu dah pakai nnti bleh bgi review. Tpi skrg xde jawapan yang bagus la utk review sbb lom guna",2
"Material:Agak nipis berbanding yang oren sy beli dari kedai lain, selipar licin
Comfortability:selipar agak keras

Sy received parcel dah terkoyak, barang ada basah sikit",2
"Comfortability:baik
Material:baik

Kualiti produk baik Penghantaran cepat harga murah bag bagus cantik good baik bagus saya suka lain kali repeat lagi",2
"Material:good 👍
Comfortability:ok

Fast delivery and good packing.Thanks seller for the right size and count.",2
"Comfortability:selesa
Material:baik

post out lammmberttttt nak mmpos.shope express laju je.sller yg lambat.nasib brg smua cntik2",2
"Comfortability:good
Material:soft

Barang yang di order telah diterima dengan selamat dan dalam keadaan yang baik. terima kasih Seller.",2
Great service and delivery from the seller and fast delivery too,2
"Comfortability:Selesa
Material:Ringan lapun

Selipar sangat ringan sesuai untuk digunakan dalam rumah.",2
"Material:good
Comfortability:good

Sesuai pakai dalam rumah sahaja

RM0 Kementerian Ekonomi: Daftar & kemas kini maklumat di sistem Pangkalan Data Utama (PADU) sebelum 31 Mac 2024. Pastikan maklumat lengkap & tepat.",2
"Comfortability:nice
Material:good tapi nipis tak sama as advertise

Cuma selipar yang aku dapat ni tak sama dengan yang seller advertise..Nipis tak tebal",2
"Comfortability:good
Material:not bad

Thank you so much. Trusted seller. Barang cantik dan murah. Berbaloi sangat.",2
Saller terbaik......silap penghantaran jer lewat. Apae pon item selamat sampai tanpa cacat celanya.,2
"Comfortability:plastik jenis tak keras tak lebut.. saiz kecik 1 saiz.
Material:plastik sederhana lembut

beli satu saiz besar dr saiz sebenar korang.. harga berbaloi..",2
"Comfortability:nice
Material:good

Selesa, bolehkah pakai dlm rumah ke, luar rumah ke..",2
"Material:getah nipis
Comfortability:harga murah sangat

padan harga murah pon.rupa nya nipis tengk dlm gambar tapak tebal",2
"Comfortability:Okay
Material:Soft

Product's sole is not thicker than other slipper I brought",2
"Material:Light and quiite nice
Comfortability:Sole a bit thin.

Reduce slipperiness but still need to be careful as braking power is not 100%.",2
"Comfortability:sapa yg kaki size 37 boleh ambik size 38/39 ngam2
Material:getah tapi selesa",2
"Material:pvc
Comfortability:just ok

I am not enjoying this order because they give me black colour for size 3637 while I choose orange. it is not nice to choose by yourself if they have no stock. You can message me directly either to pick another clor! waste my time to click return n refund hor",2
"Received in 3 days. Very comfort and worth the price, cuma tapak seperti tidak sama as pictue shown.",2
"Material:ok
Comfortability:ringan

Item ni saiz seperti di pesan. Berfungsi dengan baik. Semoga bermanfaat untuk kegunaan",2
"Comfortability:boleh pakai kira ok..
Material:getah tk tebal..

Quality ok le kena dgn harga,getah nipis hati2 kalau pakai tempat licin tk de grip dan tempat semak klau afa benda tajam boleh tembus,sesuai tuk dipakai di dalam rumah..",2
"Comfortability:ok
Material:ok

Brg dah sampai.. tp knp mcmni ek.. idok ler lembut pun.. adusss... Xpe la.. pakai je la . Tq",2
"Material:ok
Comfortability:ok

Item selamat smpai bos tp salah warna sya order grey tp ko bg light pink...jadi 4 star sj lah...tq",2
"Material:rubber
Comfortability:ok

Kasut yang dibeli dah tiba. 3 pasang harga .murah. Lewat hantar sehari dapat voucher  rm5",2
"Delivery okay, packing okay and product okay. Thanks for seller.",2
"Comfortability:baik

Bungkusan terbaik. Btw barang sampsu lambat. Mgkm faktir kurier. Beli barang kecik3 tapi semua ada.bagus seller teliti psvking barang.haeap tiadscy yg cicir.tq seller",2
"Comfortability:good
Material:good

First time buying slipper very light and comfortable and fit to size.",2
"Comfortability:Good
Material:Good

Fast delivery, good product and very satisfactory with buyer",2
"Material:Rubberised mix pu material
Comfortability:Comfortable but very thin sole can feel the ground

Seller and logistics very fast delivery 🚚🚚🚚🚚🚚 thumps up",2
"Comfortability:normal
Material:normal

Received with good condition and is great valuable for money",2
"Comfortability:Selesa, ringan
Material:Plastik nipis

Selipar nipis sangat, ringan dan bolehlah bawa ke toilet.",2
"Comfortability:Ok
Material:Rubber

Received in good condition so far looks good hopefully can lasting repeat order again.... 😊",2
"Comfortability:ok
Material:ringan

Item ni saiz seperti di pesan. Berfungsi dengan baik. Semoga bermanfaat untuk sayal",2
Received very rapidly. Items very light but usable. Acceptable for casual use.,2
"Comfortability:Baguss

Barang bagus dan cepat sangat datang..tapi ingat kan tebal",2
"Comfortability:Ok

Order saiz lain dpt lain... DM seller lmbt reply...",2
"Comfortability:still ok to wear at home...
Material:the material is to thin , not durable",2
"Comfortability:ok
Material:rubber

Ianya agak nipis..tpi ok laa bleh laa buat pakai pergi kerja..murah pn murah..klau beli kt kedai mau rm10 ke atas..tpi ok laa bleh laa buat pakai pergi kerja",2
"Comfortability:Really comfortable and soft.
Material:The material is suitable to wear at home.

Great material and value for price. However, there are some defects, otherwise it is definitely a really good product.",2
"Material:baik
Comfortability:selesa

gambar dan vid takda kene mengena , ttapi selipar okay, kena dengan harga tak berapa tebal tapi memang berbaloi jela dengan harganya.",2
"Material:rubber
Comfortability:comfort

Selipar ngam dgn kaki . Okayla kene dgn harga. Jangan expect seliparnye tebal tau. Tapi okay je selesa seliparnya👍🏻👍🏻",2
"Comfortability:selesa tapi nipis dari biasa
Material:ok

Penghantaran baik, pembungkusan boleh diperbaiki, harga sesuai kualiti",2
"Comfortability:ringan sdp dipakai
Material:biase2 je getah lembut

saiz ngam...bli tok ank2 je...",2
"Fast delivery, nice slippers, quality acceptable and I love the colour.",2
"Comfortability:tlalu lembut
Material:nipis

nipis dan lembut sangat.. kalu jalan boleh muncung depan tekelepet.. boleh buat kita yg pakai jatuh.. besar pon yea juga..",2
"Material:Rubber foam materials. Nice color.
Comfortability:Very comfortable.

Sole a little thin. Make duck sound when walking on marble floors. Fit my feet.",2
"Comfortability:nipis
Material:ok

Harga murah Dari kedai biasa, harapnya ok la berkesan kalau guna nnti ye. Cuma penghantaran biasa je bukan sehari la..hehe",2
"Material:getah
Comfortability:ringan dan lembut

Sedap dipakai, kaki xsakit,diperbuat dari getah lembut dan ringan, tetapi agak nipis, berbaloi la dgn harga rm3.95",2
"Comfortability:padan dgn harga
Material:engatkan tebal..rupanya tapak nipis

Tq seller barang dah selamat sampai..cuma tapak nipis sgt..padan dgn harga",2
"Comfortability:good 50/50
Material:good(but not like the picture

Gambar nampak mcm tebal tp nipis(tk la nipis sgt)btw size okay",2
"Comfortability:good

Small like 41-40 not 42-43. Colour is nice. Comfortable.  But can't be used for long",2
"Material:selipar getah
Comfortability:selesa n xlicin

Selipar lmbut tp agk nipis..bgus ntuk yg kwsn yg bsh..pdan dgn hrga",2
"Comfortability:bagus
Material:bagus

Sedap dipakai ..ringan ..anak suka sangat sebb dia kata tak berat",2
"Material:Good.
Comfortability:Comfortable and light.

Very light compared to another pair I ordered. Hope they last!",2
"Material:good
Comfortability:good

Ada Blue black Salah size,tapi tkpalah pakai kat dlm umah jaa",2
"Comfortability:selesa but agak nipis..

Size37,agak besar sikit.next order kena size 36.
Harga sgt berpatutan.",2
"Material:okay
Comfortability:very comfortable

Saiz okay semua okay.. Sampai dalam keadaan yang selamat.",2
"Material:bgus
Comfortability:sagt good

Selesa pakai utk pegi mne¹😁pilih jer warna dia",2
"Comfortability:Trbik n mantap

Bole oder lgi n pnghntran pn. Cpt.",2
"Comfortability:comfortable for home use ,qiite thin .fit for size
Material:Rubber",2
"Material:Barang ok, pakai x lincin

Barang cepat sampai, tq seller...",2
Barang diterima dalam keadaan baik.penghantaran mengambil masa 4hari.kurier peram juga satu hari.kalau guna jnt lagi cepat sampai.penjual pon lambat reply Chatt hmmm kena kemahkan lagi servis untuk lebih maju ke hadapan.saya bagi 4star ni sebab support bisnes awak.lain masa saya akan bagi 5star okey.tingkatkan lagi mutu perkhidmatan ok bye bye.,2
"Material:Rubber
Comfortability:Fair

The item has been arrived today, and early 1 week as expected. Only the problem is about the size, maybe my toe was too big for this kind of slipper 😂 but it's still okay and can be used as usual..",2
"Comfortability:Soft
Material:Soft Rubber

Sandal dah sampai, kualiti tapak dia nipis sgt tak sesuai untuk pakai di luar rumah. Kalau buat pakai dalam rumah ok sebab klu terpijak batu jalan tembus sakit tapak kaki",2
"Material:nipis
Comfortability:not god

Kecewa ahh selipar nya nipis sngt sesuai pakai untuk dlm rumah je ni hahaha nk pakai dkt luar bahaya tapak nipis terpijak batu tajam pon dh terasa ni🤣🤣🤣",2
"First time using it, the earphone was heat up. And the mic was not clear enough when calling. But so far its okay because the price is cheap.",2
"Comfortability:ok
Material:ok

Selipar ringan.sesuai dgn harga..tq seller.walaupun tertggal 2 pasang baki selipar x trhntr..tapi bole je refund balik yg 2 pasang tu.",2
"Comfortability:selesa
Material:rubber.

Org buat slipar jamban..ai buat slipar jalan..ok je..janji kaki kita alas..apapun..tq walau brf slow gile nak post out..",2
"Material:Not thick.
Comfortability:ok

Sesuai dengan harga.
Tak tebal sangat.
Sorry gambar / video takde kaitan.",2
Getah ringan n agak lembut tp x tebal sgt tq seller n good runner,2
"Comfortability:eumm
Material:nipis

okaylah  kena lah dengan harga. jangan letak expectations lebih"" tu jee bye👍🏻👍🏻",2
"Material:nipis sesuai dgn harga

Barang sampai ke saya dgn selamat, saya happy sangat2,",2
"Selipar terlalu nipis tapi bole la kena dgn harga.
Silap beli saiz sama....nasib ngam2.",2
"Barang sampai dengan baik,cuma seller lambat pos barang,bila cancel baru seller nak pos.",2
"Comfortability:ok kena ng harganya
Material:biasa jer..seliparni nipis jugak..boleh pakai utk kegunaan harian biasa",2
Kirimkan laju ..cuma org yg hantar tak mesra alam hihihi...terima kasih saller,2
"Comfortability:comformable
Material:a bit harder material than i bought previously from others seller",2
"Comfortability:nipis
Material:boleh lah

selipar kecik sikit dari size yang di iklan kan",2
Barnag sampai dalam keadaan baik dan selamat sampai ke destinasi,2
"Parcel safely arrived 
Nice all item 
Will repeat order soon 
Tq",2
"Material:material agak nipis.
Comfortability:penghantaran laju..

Ketebalan slipper X seperti dlm gambar.",2
"Comfortability:soft n light
Material:light plastic

Very light n striking colour..",2
"Material:ok
Comfortability:ok

Barang dah sampai terima kasih penghantaran yang cepat",2
Material:Padan la dgn harga kasut ni sesuai pkai dlm rumah,2
"Material:ok laaaaaaaaaa
Comfortability:boleee laaa cuma nipis

Get 30% FREE credit (valid 3 days) by reloading RM10/RM30 now on any of our channels! Freebies available for 1 time only. Promo valid for 7 days. T&C",2
"Material:ok
Comfortability:ok

RM0 CelcomDigi: Your Internet Pass renewal is unsuccessful due to insufficient credit/line is inactive. Please reload & resubscribe at  Celcom Life app.",2
"Material:The sole is only 1cm thick
Comfortability:Ok

Different from picture. Extremely light. Good for traveling wearing in hotel rooms or plane. Value for money.",2
"Material:nipis

Sesuai utk dlm rumah, g jmban, dekat2 blh la. Seliper ni nipis, klau pijak batu blh rasa. Kesat mmg kesat la",2
"Sudah sampai barang nya.. barang dalam keadaan baik sedang elok dipakai..sesuai jika mereka yang kaki bersaiz "" 7 ""..terima kasih 👍🏼👍🏼👍🏼",2
"Comfortability:ada kecil, ada besar

Amik size 40-41. Ada cutting kecil ada cutting besar. Nasib, tapi ok laaa dengan harga",2
"Comfortability:ok
Material:getah

Terlalu nipis, tidak seperti dlm gmbr. Boleh pakai juga tp tdk mcm yg sy imagine la",2
"Comfortability:Ok
Material:rubber

Jenis nipis, ringan,kalis air & kalau baling confirm terbang😂😂😂..
Ok laa ghaso2 pakai selipar utk dlm wad.",2
"Material:tak tebal mcm dlm gambar
Comfortability:so so

tak sama tebal mcm dlm gambar, so lower your expectations",2
besar sikit saiz 38..kena ambl 37_38 baru ok sya ambl 38_39..selipar ok rngan je bila pkai,2
Selipar ni lembut dan selesa.. okay lah untuk harga mcm tu. Memang akan repeat beli lagi,2
"Comfortability:not really
Material:very thin

When walking, always tersadung because it doesnt have a tapak kaki.",2
"Material:ok
Comfortability:ok

Selipar beli ok kegunaan dalam rumah sesuai kegunaan luar rumah cepat haus",2
Material:material nipis saiz kecil . tapi oklah boleh pakai cuma ketat sikit,2
"Comfortability:boleh la
Material:plastic

Ingtkan tebal, rupanya nilis je.. material plastik plk th",2
"Selipar tu ada nipiss sikit ,sesuai dgn harga lah ..puas hati beli",2
"Comfortability:Boleh la
Material:getah

tapak nipis je tpi ok lh dgn harga",2
Alhmdulillah barang slmt smpai cable micro sngt mmuas kn.. tq seller😊,2
Delivery terlampau lama . Nasib barang ok . xda rosak,2
"These flip-flops are not only cheap but also very comfortable to wear. Next time, I should buy more to donate to the surau or mosque.",2
Material:today just received this goods about material look like no problem,2
Selipar ni nipis sikit daripada selipar lain. Harap tak kena curilah kali ni,2
"Material:berbaloi dngn harga, agak tipis, tpi selesa pakai",2
"Comfortability:Okay
Material:Okay

Safely arrived & good packaging 👍🏻",2
"Comfortability:Yes (flat surface)
Material:Soft rubber

Suitable for walking indoors (lightweight)
Fragile against rocky ground (rather thin)",2
"Fast delivery, good value for money, good product quality👍",2
Good... Very suitable for me.. The quality of this also very good..,2
"Material:barang sampai dalam

keadamm baik. cun2 cina. fast ship.mantap",2
"Material:pvc
Comfortability:ok

Nice colour. Size semua betul",2
"Comfortability:quality ok

Comfortable to wear tq🤗",2
Japanese slippper made in China sudah dapat nasib lah ikut saiz  kaki .lps pakai dlm rumah kan orang Jepun pakai slippper dalam rumah.,2
Very light but quality still acceptable. Not bad. Will buy again if needed.,2
"Material:getah
Comfortability:lembut

lembut tapi nipis biasa ja tak berdenyut pun walau lembut",2
Not as thick as from other sellers. But the price is very cheap,2
Terbaik saler..dah sampai..baru amik tadi..okey..boleh pakai dah..apapun tenque yer,2
"Comfortability:sesuai
Material:good

ringan dan tebal",2
"Comfortability:ok size 38-39
Material:nice

Brg smpi dlm kdaan baik",2
"Comfortability:terbaik

Ok cuma selalu pakai saiz 44 tapi yang ni mcm kecil je tapi ok je",2
Material:Reasonable quality and very affordable. Will definitely purchase from this seller again.,2
"Comfortability:black 38-39
Material:lumayan

Sesuai dengan harga lah",2
Selipar cantik bungkusan cantik sesuai dengan kaki Dan selesa,2
"Comfortability:selesa
Material:okay

Selasa tu selasa..tapi tapak nipis sangat",2
"Material:OK
Comfortability:OK

产品大概5天到达
产品包装完美送到
谢谢送货司机
感谢商家服务
产品品质普普通通
鞋子太轻了太轻了
还是给个赞👍",2
"Material:Getah
Comfortability:Sangat selesa

Agak rata dan nipis utk aktiviti luar..Disebabkan itu saya pakai dlm rumah shj. Cuma klau kena air agak melekat ke kulit dan lantai. So far so good",2
"Material:selesa pakai, lagi ringan ...ngam dgn saiz",2
