comment,rating_star
I oredered grey green Missing one item Never ordering,0
"comfortability Cipar X directly checking customer order , right ii",0
I buy three pairs slipper received two DM no_reply,0
horrible ! ! Rubber thin DANGEROUS AS SLIPPER FOLD UP ! !,0
"seller not capable not enough item , Msg , n't reply Bacol je",0
Materialtoo soft cause stumbled times For safety reasondecided throw away,0
I order light blue received dark blue changed without ask,0
comfortability Selipar reach sap hard toe pajai old,0
share empty jaaa jaa,0
selipar okle tp free gift lgsg xde kne mngena yg spatutnye,0
Not best directly tread nipis giler not_recommmended huh,0
Terpaksa tunggu terlalu lama chat seller reply lambat Sangat mengecewakan,0
Didnt reply messages Ordered six pairs received fivepair,0
Very unreliable supplier ! Simply cancelled buyer orders without reason,0
beli five barang Dapat three barang contacted seller unresponsive,0
Order LIGHT BLUE color seller send BLUE color,0
satisfy follow picture thick narrow selipar,0
Sebelah ok sebelah rosakchat seller cuma hantar sticker je,0
Dalam gambar tunjuk tapak selipar tebal yg sampai nipis,0
Comfortabilitywarna xtepat Minta warna warna yg dpt,0
Materialnipis tg cok nipples,0
Comfortabilitykurang memuaskan Oder three twoitem hmmm,0
Ingat selipar jenis tebal rupa tipis sangat lh,0
not satisfied thick type shoes,0
comfortability Clapar Trucks hit Sidaitak know wrong,0
thick thin thin seller seliparlipak,0
Barang sampai x completebila chatseller x reply,0
Materialnormal Delivery different colour size,0
ComfortabilityOder nike sandalSkli smpai channel,0
Saye Kk satisfied disappointed long black oder pink,0
not MCM picture thick image lude cheat thick image,0
Materialbad comfortabilitybad 我买 three 双 拖鞋 收到 two 双 拖鞋 one 双去 one 双 拖鞋 未 送达,0
"In Gamba Teballelok , , nipiss x mcm picture x bad buying deceptive",0
In images different thick images nipis,0
Ordered three slippers received two slippers,0
Order three tapi two jemacam mane ni,0
MaterialBuy three get two,0
Wrong coloroder color bad,0
write kat blue color green,0
I ORDER AND PAY FOR TWO two PCS BUT JUST RECEIVE one PCS ONLY CUSTOMER CHAT NOT HELPING AT ALL I WANT MY one PCS BACK OR REFUND BACK MY MONEY,0
Disappointed completely different photo seller put real photo want promote instead putting fakes,0
comfortabilityoder petern smpai petern Teruk,0
Comfortabilitymemang tk puas laa Ditipu nipis sangat,0
Materialpoor 卖用 顾客 一双 没良心 太过分了 便宜也不可以这样做,0
Oder three tapi Smpai nye two jeyg warna oren tk,0
product not_the photo,0
Only received four six pair tt I buy,0
Nipis selipar tak_tebal spt yg iklankan,0
cheap material not_like picture,0
I buy seven pairs received six pairs,0
slipper not_as thick picture,0
Send wrong type item bad customer service,0
Order six sliper get Five saiz wrong color wrong,0
LAMBAT SAMPAITERUKNKDEKAT SEBULAN BRU SAMPAI,0
Tak_cuan Stilller Postal Goods,0
Order four item received three item VERY BADDD,0
Order Seven item Six item Mesej not Answer,0
order warna warna service,0
Materialsangat nipis tidk gambr,0
Comfortabilitysmpai kasut xckuporder eight smpai five,0
Beli two selipar tapi dpt one jea,0
slipper salah warna order grey dpt white,0
order pink white,0
Kasut tak_sama like gambaragak nipis,0
Oder selipar two Sampai selipar one,0
Materialingtkn thickdhdh mcm sewing lak lak,0
Oder SAIZ saiz arrived,0
materialvery bad quality not_same advertised,0
Ask blue color black,0
thick orders ripped,0
comfortabilitymintak color color,0
SELIPAR tak_sma SAIZDGN carta SIZE,0
Materialxsama dlm pic tbal Nipis,0
Oder saiz fortyfortyone tapi sampai thirtysixthirtyseven,0
different material photo show,0
order color yg sampai color,0
slippery shoes not_as state quality,0
material not show image,0
Ask another saiz BFI,0
Order warna hijo DPT warna hitam,0
Very small Delivery too long,0
mcm kepala timun je selipar nni,0
Oder blue blacksmpi grey ! ! !,0
Order dpt lainseller xcakna,0
Tak guna shooppe express,0
All wrong size color,0
Type slippage nipisnota bad,0
Semipar nipis much different picture,0
Same kindergarten item picture,0
严重 货不对 板 鞋底 不是 防滑 鞋底 厚度也和卖家秀不一样,0
not picture Very dissappointed ! !,0
Nipis je Dlm gmbr tebal,0
Unlike picture,0
MaterialSangat tipis,0
not picture,0
MCM another one,0
Color blind seller,0
Different picture,0
MaterialI not_going rate company no_responsibility I buy ten sandals n gamesboy games But company send eight eight sandals short two sandals I sent chat inform short two sandals get ignore sending answers computer talking Just like dog n cat talk Lousy,0
Comfortabilityseller mentioned free gift order BIG LIE nothing given youre stingy dont show ppl la bahahhahahahha show ppl free gif not_dare reply ppl ask funny people seller keep act innocent,0
Order two get one chat seller seller tells buy item new posts one seller force buy item too terrible,0
"Buy Four three , use use lam Luor Umah , I n't know jew",0
Order pay Four pair receive three pairs,0
"In pic looks thick , news Rupanipis Yasesuailh price Apatwo PN TQ",0
Order Pay Four Install two pairs complexes x service,0
Five Sahaja Pay Color black tak_cukop pair,0
Materialtak_sama livedlm nipis images thick images,0
not okay beautiful form khabar according price laa,0
bili twopasang n bli free gifttp dpt twopasang free gift nye xdptkuciwa btholll,0
Indah Kabo thickness MCM picture Snow Cypring,0
slip exist defect stain black not perfect disappointed,0
Remember thickness Mcm Last II light lightweight Mcm kertasnot_recommende,0
Line according wear outside house according house,0
In GMBRR TIMBAL nipisstak_sma correctly gmbr,0
In thick pic nipined ja xmcm gmbar,0
Dh item not_sama like picture,0
Lambat Sepatutnya sy guna selipar tu smlm utk visitor,0
not qualified not buy otherwise like ones,0
item received different picture Im really not_satisfied,0
cost price two item one item,0
shoe taklik very disappointing images,0
Tgk very thick picture Locent ! ! ! ! ! ! ! ! ! !,0
argument prophet Katsiwak correct,0
"comfortability materials not comfortable , shocks , use feels like stone , stone near sand use house , , near outside",0
"comfortability too rich footprint footsteps like exposed floor material , footprint foot , thickness thickness one front toes .",0
not advertised very thin material U like not_weare slipper,0
ComfortabilityNot comfortable very thin Is very thin not_as show picture seller,0
conduct Line not Nipis Ads Like Tasa Walking Saiz Chicken Feet not really Saiz fortyfive Like Saiz fortyone,0
comfortability sap materials ordinary fake product product unlike advertising Five installation three pairs dishonest seller not recommend purchase,0
Materialnipis giler Comfortabilitybukan_seperti gambar Selipar nipis sangatbukan_mcm dlm gambar Tp nk cmneharga pon murah sgthadap jela,0
I order three pasang ttp hy two pasang shj tipu,0
comfortability 太太太差 品质太差了 鞋子根本不软 货不对板 照片 不符 我还买了 ten 双 不会 厂家 买 东西,0
Terrible Im ODER four JUST GOT three,0
Very soft n carefulcant walk fastotherwise fold front cause injured Ur fingerschance very high fell downwear careotdered three received two pairs onlycontacte seller seems don understand english n replied irrelevant issue,0
Materials not liked images thick images thin jer,0
delivery rate picture looks thick very ripy,0
product received fortunately sole bit soft I cant walk too fast I fall,0
MaterialGetah ComfortabilityAgk Nipis Skit still sulse lh order six install slippar Five Installs Shj really seller ade plaque buy shop post one x enough Kite plk knows postage kene buy dorg shop dorg post Skli brg kite dorg x post tu haishh mcm list particle post back many times boarding house expensive post .,0
Okay comfortability Material Okay Beautiful Pictures appearance advertised images tread instead,0
I oder ten pcstapi get nine pcs x greet reply message I deliver auto reply alone not help directly SO Bad,0
Hi seller picture hair dryer three pin plug received two pin plug I didnt received Pink make egg too ! ! ! ! ! ! ! ! ! !,0
Materialnipis comfortabilitynot_good Fast Delivery But Nipis very unwarried buy,0
Materialnipical picture not thick anymore mcm toilet selipar je tahniah seller hehehehe,0
Materialhmm comfortablehmm buy two casipar get one hampeh btol mmg la low price n't tricked bgi kat one slipper jeben hate la seller hmm lad_phm Malay hamphh,0
cheat Ye Images item Remind thick Like Pictures ! Loss buy,0
size wrong small give child,0
comfortabilitylightweight Materialplastic one star customer service none twenty gray slippers I order didnt arrive Seller chat full ai bot reply See pictures proof Zero human interactionNo phone number Seller also reject refund request Also size one runs small,0
pic seller page misleading slipper sole much thin advertised Do take note ! !,0
not satisfied not enough item received not buy buy bils chat machine answered,0
materialquality not_good very thin ! ! comfortability Very thin item not_the picture VERY THIN ! ! !,0
Disappointed ca n't get delicious color yellow oren black green,0
Post Slow Order light Blue another color color blind seller possible,0
bad service shop order threebrgg fire jasoap dispenser xdaksilap jgk bca review xhbisaku pm pon xlyan,0
Materialpoor Comfortabilityok Seller not_responsive shoes come wrong size ordered fortyfortyone fortytwofortythree shoe thin compared picture,0
comfortability satisfied picture looks thick comes lime satisfied shopee gmbr,0
Materialdlm Image thick sliper reach nipisseller x honest orders offer far clear stock,0
Materialok comfortabilitynot_so good Waste money I hope no_one cheat shop,0
material not satisfying comfortability lack one je cover green manabantal ok lime,0
money order four pairs made three pairs,0
"Disappointed la , look thick shock 're nipis , buy pulk",0
"Do n't buy seller , I buy four item shares three item",0
ComfortabilityKualiti sme ngn sentence particle MaterialKurang sentence particle cha Kecik,0
Material warns thick rupees x pain like,0
买 两双 卖家 寄给 一双 没 回复,0
Tak warna,0
's satisfied,0
no_goodnipis sgt,0
too thin,0
Material 顏色不对 和之前完全不同,0
comfortability 跟图片差很多不夠厚实 很轻 薄,0
三双 黑色,0
comfortabilitygood Buyer dishonest,0
Dlm shoppe kasut lainsampai kasut,0
Only use indoor not_like photo show,0
images not,0
seliper unlike picture disappointment,0
Xpuah heart well dt xdok greetings,0
Images original coming not,0
not_what I expect,0
Remind thick apparently thin,0
Comfortabilitynot_same like photos nipis,0
Quantiti somewhat unsatisfactory,0
Ask Orange Exam black Exchange,0
薄 如果地上有很尖的石頭 腳 踏 石頭,0
nipis,0
not received item,0
Tak pun gambar,0
thirtynine 's small size not enough installed,0
Mntk wrna bg,0
Buy threepcsbut received twopcs ! ! !,0
materialnot_good,0
seller give wrong size,0
NIPIS !,0
Delivered wrong color,0
shop really bad,0
thin material price,0
comfortabilityorder six sampai five,0
Beautiful news form,0
item missing,0
As picture,0
Kasut nipis sgt,0
Less one item,0
Not show,0
yg dlm gambar,0
materialnot_that good,0
comfortability wrong color,0
very thin 照片 很厚 下单,0
fking small,0
我买三双鞋子 两双 鞋子 客服 讲不回 讯息,0
货不对 版 照片 厚底 来到 薄底,0
ComfortabilityNipis MaterialRubber,0
Comfortabilityok Materialok,0
Poor quality,0
product laoya,0
Little stubborn,0
Slow service,0
appropriate reasonable price,0
Totally terrible,0
comfortabilitybad Materialbad,0
Materialno_Comfortabilityno,0
Material 给少我 Wayar 骗人,0
Less satisfactory,0
May la,0
Wrong colour,0
Ok,0
Nipis,0
骗人 商家 我买三双鞋子 到货 两双 问 没事,0
Comfortabilitynipis,0
Come,0
骗子,0
不会再买第二次 商家 拍照 收到 鞋 很大 又硬又薄,0
送来 货 照片 不,0
Nipis,0
Comfortabilityok,0
货不对 版 缺货 客服 没有 回复,0
买 两双 只来 一双 信息商家几回都没回复 谨慎 下单,0
Comfortabilitynipis,0
comfortabilitybad,0
买家秀 卖家秀,0
Tipis,0
comfortability 两个 包裹 少货 服务 太 差 不可以买,0
买 两双 只来 一双 客服又不要回信息,0
Didnt get another item door,0
Missing item Dont slipper,0
Oder three two,0
MATERALALL MILL comfortailitie COMPLETE ITEMS ACCEPTED IN BIRTS DELIVERY DIFFICULTY BUSINESS WASTE ORDER ORDER RIGHT WHAT WHEN YELL,0
Comfortabilityjust okay Materialslipper cheap quality soso good wear indoor Free cheap keychain,0
"item quickly arrived not directly image picture picture appear thick front eyes looked very thin use , could still feel stone kat highway",0
MaterialGetah comfortability Xtau plaque blue wane mcm ni dh dh la LA Slowly died object Impact like xblh nk repeat dh ni Kedai ni,0
Disappointed Live Live Host Cappened Ni Ni thick not Very non -Dipis Until Hm Order Two Also Dedua Nipis rather large also Size Selipar Ni For Basahan Kt House not too long slippery slippery,0
comfortability Hampa materialnipis thick images nipis hit tear game Ejas Exchange Pictures Do n't location thickness thickness sell nipis,0
comfortabilitygood Materialplastic product looks good comfortable However seller delivered incomplete order missed one pair shoe several reminder seller no_response No choice contact shopee customer service get refund successful credit account,0
comfortability Completion sap material very highly second purchase .,0
Materialok ComfortabilityGood material not soft road sprout front front hit high foot front x folded bole fell Hatitwo Yea using Ni Selipar,0
ComfortabilityComfortable Order black blue rate low sorry seller didnt inform not_in stock Suddenly arrived not_as ordered,0
OK item Jepaki Pon finish problem still samatiaptwo times oder delivery goods delivered never enough,0
Material ComfortabilityTak_sama Mcm Brg Pictures congratulation take old old age,0
comfortabilitythreeten MaterialRubber not thick show picture actual size smaller standard measurements using fortyfortyone take fortytwofortythree Seller not_attentive take forever ship ship I request cancel refund Terrible,0
"goods arrived , use ordinary house , price price",0
MaterialMaterial very light broad like plastic comfortabilityok Anyone esp women small feet pls not_buy kind slippers ONLINE go shoes shop least U try slippers spot bfour U decide buy front part slipper broad not_fitting small feet,0
MaterialSo ComfortabilitySo I buy three pairs receive two pairs seller dishonest,0
MaterialGetah Selipar congratulation ngam ngam hrga psti slesa dpkai lightweight not high school gmbaryg thin,0
"Qualiti not MCM , Gmbr Selipar Nipis deserves cheap prices",0
"comfortability , materialok , buying Mcm , ok , using daily price toilet , price",0
comfortability Mombal Coemfalm Material Color create Hearti Je Dh La LA LMBT regretted buying moisture xde color may bincng chat bgi bgi joining family 's tekak koka next time seller good not marked mmng mmng fedup crazy dh lambt . work not family,0
Comfortabilityok Materialok ive ordered navy blue item receive light blue disappointed receive wrong color next time please check u proceed order thankyou,0
Materialok Comfortabilityok shoe very lightBUTvery thin sole not_as per described Feel cheat,0
comfortabilityokstill Materialsoso Very light thin base,0
Very slow delivery Very not_responsive seller Very poor quality not_as show pictures Will not_buy,0
comfortability knows material not order blue Fortytwo seller deduct Fortyfour Selipar size one Orange Seller X Dissenger Color,0
item kiyaktak_de rosakblum dippkai lagikata friends very good use well even bit cheap unfortunately not enough seller .,0
I ordered two yellow sewing pair two -rate two -rate seller tak_check betultwo period nk pack brgbrg buy ok halali price,0
Ordered black Blue received Pink instead Blue Messaged seller no_response yet ignore Poor seller service,0
Comfortabilityok Materialok Wrong colour ! ! ! ! Order four different colorbut received three colorchar seller not_respond issue,0
buy two slippers received one chat seller no_use didnt reply message lastly ask refund shopee agent approved first last purchase shop yeah not_recommended,0
Unsatisfactory not like picture Selipar Nipis Padan La price,0
MaterialToo light I ordered green color received white color,0
"ComfortabilityNot Comfortable TOO THIN THIN MATERIALRUBBER item received good circumstances . Simple package . product accordance cheap prices I n't heart Slipper image thick nipined giler sharp stone leaky edge slipper stripetwo x pown upset too , seller tak_transparent goods sold flavored MCM cheat Pulak not_pe thing cheap , right La Two , stars sad",0
Order color dpt color Tlg improve service Jgn sewenangnya sbb murah blh bg sesuka hati tk ikut customer mintak,0
comfortability la sap material gmbr looks very thick nipis jaxpa lar cheap prices fhmtwo la kualiti brg,0
comfortability sotwe materialityelasticsticplatik Selipar bit nipis MCM ever BeliteBaltapi Myb buyers OK KOT,0
comfortabilitybelow expectation materialthin light In photo looks thick light thin,0
Materialnipis Padan price PM Kasut X seller enough OneSMPI x lyn,0
Comfortabilityok laa Materialnipis barang sampaiSelipar agak nipis tp ok laa,0
materialnot_a advertise thin comfortabilitynot_comfortable size fit,0
comfortability lightweight complete used product island images,0
I order eight pairs received seven pairspicture video sendtell seller no_responsethree days Ive follow themno_one reply meIm very disappointed really bad service,0
comfortabilityno MaterialDifferent advertising totally different term thickness comfort size too Seller please refer back advertised product Very sad not recommended,0
item good satisfied not enough pair I buy three pairs get two pairs,0
"material comfortability , looks 's not word particle words accordance Barangan Shopee",0
Order three twochat seller xde response xNK TERMSA TRAHA TRILAH WLUPON BRG XCEWEE NIU TLG TLG BTOLTWO SBLOM POST,0
material usually jer xsma gmbar smaitwo sliper crazy ! gmbr kemain nmpk thick beautiful supplier better exchange,0
Materials always feel trail Floor comfortabilitynot_comfortable Qualiti outside usage not_as expect,0
comfortabilityitem not_as comfortable claimed fact looked thin hard material,0
Very Slow Delivery Sellerdah La Slow Delivering Pon item Some not_caze head head,0
Received item not_as one picture Slippers thin advertised,0
Materialx enough comfort .,0
comfortability Look thick post lubricant float material sap goods x likes picture,0
comfortabilitynormal Materialrubber Quantity not_correct seller nvr reply message,0
comfortability lack finish material gums fool video given,0
Brg Dh Cntik Hntar Salah SAIZKEWAMNTK SAIZ BIG TP HNTAR SAIZ Kecik,0
Barang dpt xcukupOder three dpt twochat dngn seller xde response,0
Materialok Comfortabilityok seller tak_memenuhi pesan order three hantar two je,0
"Eight Installing Orderhree Sahaja right , wrong one wrong saizbad service",0
thickness slipper two cm Very thin quality not advertised,0
soft Material Casolus finish Use Salaiz Saiz thirtyeightthirtynine Receive Biggest Fortyfortyone,0
SAIZ TAK_Sama Order SAIZ THIRTYSIXTHIRTYSEVEN BUT BE BIG SAIZ,0
Order gray color oren get blue black black hold kire ni wrne next time time little org order wrne ape ye,0
In another picture item another little size also small,0
Order Green LightDir white Contact SelleriAda irresponsible response,0
A pair colors color order beige black Hurmm hrptwo seller careful bettultwo pasni xde sentence particle slh bg color,0
DH twox oder clap wrna nk wrna mulatwo gray oder white kli yellow oder green incarnate color mls nk returtwo slightly collapsed I enactment,0
Send wrong size I feedback seller send thank sticker,0
not photo tap very rich not show photo,0
ca n't use pink men even though order silver,0
Order green light Dapat putih Contact seller reapon Tidak brtanggungjawab,0
Nipis material not like comfortability Ad Image not finish,0
materialvery very thin Dont get cheat video pictures posted Video show thick actual received very very thin,0
Order white colour give orange colour two pairs orange haiya,0
Comfortabilityok Materialok Material too thin,0
Slippers much thin pictures provided seller,0
"Slowly delivery , write gift not_main byk , get , get",0
Materialorder orange receive yellow,0
"Alhamdulillah , item reach good condition trouble look thick tread slipper loose take near delivery I two star",0
ComfortabilityComfortable too thin too thin I prefer thick sole fourcm,0
ComfortabilityNiPis not like advertising hit price,0
I ordered paid two pairs received one pair When I contact seller refund hv seen active online no_reply message !,0
Buy ThreeJenia barng two one item stuck mnaklu xde stock know lahsy pon xde belinb good bole refundapepon tq tq seller,0
Di bill tulis ad free gift tpi brg hati xde free gift pn penjual xbetul tulis free gift bgi je lh,0
Slow delivery fortune tent canceled new posbaik outside country week goods arrived even though kecik goods,0
"In shutdown picture thick two nipis feet wear may cheap , xdpt thick",0
ComfortabilityThe slipper thin nothing compare previous one I purchase,0
"Order Oren color black seller tk inform , word wrna oren tkda hm",0
missing one item hopefully check every single thing customers order,0
Buy Selipar Two PSG Stoking Four PSG one reach stock stockin stock,0
Oder Selipar Tuala chat seller response,0
Minta model Sampai model saler tak_inform model yg order xde Sad,0
shutdown nipis tgk thick images may lathi x brpa satisfied la la,0
pesan three item two item je yg sampaichat seller pun no_respon,0
Materialno_good too thin comfortabilitywill fall,0
comfortability threeten MaterialFiveten Sangay Nipis Do n't fool very dislike image,0
Very disappointed not_thick sole mentioned,0
Ordered thick soles received thin solesNot pics !,0
Kahaut accepted Nipis Tak_Sama Like Ads,0
MaterialReceived two pairs instead three pairs ordered,0
"MaterialGetah comfortability , Slow Saiz Selipar not",0
Order placed thirtyth julproduct arrive fifteenth AugProduct ok luckily,0
materialnot_very good comfortabilitynot_comfatable,0
Materialtwopasang sgt Oder saiz fortytwofortythree dpt fortyfourfortyfive,0
Materialok comfortabilitythin version Better buy RMfive thick,0
Xckup itemxinform pundh la lambat nk shipping,0
totally different quality seller posted image,0
ComfortabilityNiPis very seller not tread demonstration,0
comfortability nipis nipis material house may,0
comfortabilityoder warna yg warna,0
Comfortabilitypilih wrna lainbila smpai wrna,0
Materialtak_Lut light comfortability LA,0
comfortability Material Trucks use Seller Seller Helps,0
comfortability,0
black WRNA oder yellow color,0
Minta three dpt two je,0
Comfortabilitytksh brg dh sampai Saturday fouronetwo_thousand_and_twentyfivesixptgagk kecewa lh dlm gmbr slipeer tebalskli sampai knpe nipiss,0
Gamba xsame gan brg yg smpaidlm ni nmpk tebaldtg nipis,0
收到 货 不 板 图中鞋底有厚度 收到 却是 平 之前 买过 同款 穿 起来 舒服 这双 普通 失望,0
item thin SIK picture,0
In thick tread picture tread,0
Tgk image selipar ni thick too thick,0
I remember thickness,0
Bli three dpt pasang msg x reply,0
ORDER WRNA BLUE ONE TPII DPAT WRNA BLACK,0
one slip one color wrong color,0
Selipar too thin TV video,0
MaterialFair cant expect much price,0
Goods received not_same order bad quality,0
item accepted tq,0
comfortabilityvery thin not show picture,0
Comfortabilitymengikut saiz tapi slipar tu nipis,0
pink wrong size per request,0
Bad service seller,0
Miss one pair Orange shoe,0
item x quarterly nipis visited,0
Oder three tapi sampai one,0
Received beyond estimated delivery date,0
Materialdapat colour dri request,0
brg sye lmbt sampai,0
Order fourpsg dpt threepsg,0
Comfortabilitybiasa je Materialnipis ringan,0
Oder warna oren dpat hitam Keciwa,0
Wrong size delivery,0
So thinnipis really thick ad,0
Unsatisfactory Purchasing three three Installing two pairs sjapelik also pay three pairs dhntar two pairs one pair tubawa tubawa particle yakeliang kuburtq,0
I share two star je I hurt two pairs kaler oren tu not_du I could oder six installed receive four pairs,0
"Materialpink comfortability near thick picture very , comes very incompatible image directly not thick",0
"Disappointed sgt²kt thick picture thick , thin , n't show thick pic sandals thin",0
"item arrived , takde free topian gif kicing keys je",0
comfortability Remember Kn Ayla Hrga thick Hrga Even Gn Selipar Paper Okey,0
Materialnot_same picture provide bit disappointed,0
I ordered run even though saiz,0
Materialnipis Xcomfort tp nipis Sesuai dgn hrga rmthreefortyfive,0
Materialok comfortability x satisfied shoes not picture thick shoes actually not,0
Materialsoft very thin ComfortabilityNot suitable outdoor use Felt cheat although slippers true size color nice very thin not thick advertised used house walking flat smooth surface used outdoor slipper soles painful steps stoney surface,0
one photo very thick one very thin,0
onest time order cancelled Shopee seller didnt ship ontime twond time order threepair slippers received twopair Contact seller no_response ! !,0
Comfortabilityok price Materialcomparable price not thick adversed fourcm infact thin foot area seller not_honest way Cant compare buaya brand however cheap normal House wear outsole thin Rubber,0
ComfortabilityNipis MaterialPlastik Indah kabar dri rupa tgok gmbr tebal n comfertable skli smpi ambk kau nipis jer beli kedai eco Xrekomended sngt yer Lagi one jgn menipu ordernineteen post twentyone dpt twentythreehbln,0
MaterialGetah comfortabilityx completely complete haha ​​nipis llamat la hi casiparnyaadi mmg using toilet ja sentence particle niorder blue black gray city,0
materiallight soft not advertised Is really view image,0
Materialbad comfortabilitybad I dont expect quality bad especially slippers I dont recommend buy need comfort quality totally different photo,0
"Oden green two pairs Onehi Review onekuning Seller Tak_alert Even though color , not_main , color Fourten seller service , half people , receive also x -",0
In very thick tread picture comes ripy La Padan price,0
item hahaha not thick even hahhhhhh easily fool,0
comfortability Elok Fixed I Order Five Selipar But Until Four Je black Saiz FortyfourFortyfive Xdestokin Order black cream may able improve service very waiting empty,0
comfortabilitytoo thin I feel surface materialthe material thin compared one show picture Pls reconsider buying Im giving one extra star bcs true size,0
material liden item not_sama picture picture not thickness thickness comes male nipis I use two three days tear apart,0
comfortabilityvery light Materialok Order orange give grey colour Seller check delivery,0
MaterialNIPIS ComfortabilityTAK SELESA TAK SAMA MCM DLM GMBRDAHLA ORDER four YG SMPAI three JACHAT SELLER TAKDE RESPON,0
Materialnot_so good Comfortabilityok photos show deceiving Very Very thin material compared show picture,0
Materialgood comfortabilitygood Selipa nipis sikit tapi oke Sy beli two item tapi dpt one item shj chat saler tp no_respond,0
Tq saller brg dh stock buying important type color,0
Pictures Tak_de Kene tick okey nipis sikitokey use,0
Good Buddling Materials,0
tgk thick image mai ntr hit,0
Looks thick pic thin actual,0
Why not_sama mcm gmba,0
Materialkasut nipis tak_selesa,0
xtebal pon tipu,0
Materialok tp nipis,0
MACM TK Nipis Figure,0
thin base not_comfortable,0
Nipis,0
Comfortabilitynipis sgtpade nge rego,0
too nipisdlm thick image,0
Selipar nipisnak teballll,0
thickness thick,0
Order green blue,0
free gift discrepant,0
Plasticdisappointed,0
Materialsangat nipis,0
ComfortabilitySabgat lipis,0
materialnot_good Comfortabilityok,0
Received wrong colourblack,0
Apostolic price,0
Saiz xbetul,0
Order Fivarbasangs threaspear,0
Materialselipar terlalu nipis,0
material picture,0
Tak langsung,0
BLH use LA,0
Comfortabilitynipis,0
订购 图 完全 差距 很大 随意 出货,0
Material 不错,0
ComfortabilityTipis MaterialTipis,0
seliper nipis,0
Wrong color,0
Materialno_good,0
Wrong Saiz,0
No bust,0
material thin,0
硬般般,0
tipiss,0
鞋子 少 一双 信息 客服 客服 不理,0
Comfortabilitynipis,0
Best,0
Comfortabilitynipis,0
鞋子 码数 three 双不对,0
Sy order selipar tpi smpi dpt selipar,0
Diffrent photo too thin,0
Bad packing not_satisfied,0
Comfortabilitytapak nipis x mcm dlm gambar,0
"Alhamdulillah , I arrived tread tread , tread advertisement fool too",1
Materialsoft Spongy comfortability three stars Because seller not right photo ad photo pointing thick sole sandal ni thin sole not_thick sole still finish use house long sole ni stable thickness thickness walking house,1
materialvery think pvc comfortability product quality Far Accept Maybe cheap prices,1
ComfortabilityOkay item received good condition All slippers size okay free gift seller didnt give exact gift like kopiah cap daily raw nut mix give keychain,1
comfortabilityvery lightweight Materialsoft buy thirtysixthirtyseven thirtyeightthirtyeight im size thirtyseven thirtyeightthirtynine fit better due border not wear bathroom water would not flow slipper effectively But cheap ok,1
"simple material very compatible price shock , shock finish suitable use home outside house even though little hard not hurt feet not slippery exposed water walking slippery floor",1
"Materials COMFORTability very comfortable gentle 's soft , use inside house outside house like x appropriate",1
Comfortabilityso lightweight material rubber soles thin expect slightly bigger feet Im size thirtyfive strap also kinda wide probably better ppl wide fit Price reasonable though,1
"according use close distance term material seems usually happy cite not_bolelan bolelan , son , use near house outer kat x suggest",1
Comfortabilitysoft thiner I think nit useful outdoors Materialsoft not_much support arch But light eey comfy house,1
comfortability soft Gum material nipis may not use,1
Materialgood comfortabilitynice green slippers nice I another black slippers seller didnt send,1
"comfortability obtain materialGOOD seller , wrong saizorder saiz saiz Fortyfortyone seller Post ThirtyeightTyninensb good .",1
comfortabilityhappy abt Materialrubber not_the colour I asked seller I asked light blue instead sent black one couldve asked first posting Nasib bapak And said comfortable However two stars deduct reason one Wrong colour seller didnt seem care cater customer needs two sole bit thin not_as thick picture thank,1
product sole quite thin not_as per image Fast delivery Green sandal reference thin blue one,1
Materialrubber comfortability .,1
Materialplastic comfortability Jer Tak_Tebal Pon Do not fool thickness appear pound pon stones may taste nipis according la,1
MaterialGood ComfortabilityGood Good packaging fast delivery slipper light comfortable TQ seller shopee express,1
Material according price x according nk seliper outside house jalantwo follow stone massage feels house ok ok light soft according Sentence particle G Surau buy saiz thirtyeighthirtynine x sizes oder times . black buy five,1
Received good condition well packed slippers x tebal biasatwo je ok la setanding dgn anyway tq seller,1
Materialok Comfortabilityok Good packaging fast delivery size smaller need get one level not_really thick slipper advertised,1
"ComfortabilityNot really comfort My foot Materialrubber foot I buy thick shuttut receive tread shocks item received differently promotional image , please seller train",1
"comfortability Materials Materials Low Prices So quality X Da SGT LA MCM Get Kasutut Reject Pon , too , price cheap , price cheap , la",1
Comfortabilityok Materialok Bagi three star sbab free gift tulis bnda tapi dpt keychain x kualiti Selipar ja oklain Kali tulis saja free gift,1
slipper nipis sgt est time buying Nie shop deserves cheap according price la btw tq seller even though slipper nie runs kemanatwo today new shopee express anta dkt house,1
soft material comfortable comfortity uses thank beautiful seller price Sukapuas Hati child,1
"MATERALLY COMFORTHACY MATERIALS After use home basis , taste nye free sizechi completion",1
Comfortabilityok Materialok Received good condition Fast delivery But size bit small compared real size recommend buy bigger size,1
comfortability less material less satisfying Selpar Tak_Sama images videos advertised patern Tak_ada Pulak tu hole disappears price no_la shops,1
"Material nipis thick image comfortability ookla latrine simper may buy nipis according price seller , please exchange picture",1
Price cheap material Very thin different picture I chat seller no_reply seller,1
Material Not_so Good comfortability may loudly tak_ikot size ordinary not recommend not recommend,1
Comfortabilityok Materialok product well receive safea very² slow post sellers packaging improved product put box maintain quality product,1
Materialnormal materials thin sandal soles Comfortabilityok sentence particle I buy thirtyeightthirtynine seller sent fortyfortyone,1
comfortability MaterialGetah Set worth LA cheap hard oiii ingtkn soft used use p toilet,1
goods arrived okay je saiz .,1
